Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
CVS Pharmacy # 7210,78745,09/26/2022,98,"1950 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202918, -97.806321)",11939582,Routine Inspection
El Rancho Supermarket #2 Bakery,78723,03/24/2020,96,"6800 BERKMAN DR
AUSTIN, TX 78723
(30.32023, -97.689045)",11761902,Routine Inspection
Dip Dip Dip Tatsu-Ya,78757,07/28/2021,83,"7301 BURNET RD
AUSTIN, TX 78757
(30.349253, -97.735103)",12140992,Routine Inspection
"Live Oak Brewing Company, LLC",78617,06/10/2021,95,"1615 CROZIER LN
AUSTIN, TX 78617
(30.22069, -97.66044)",11416910,Routine Inspection
Taqueria Krystal,78660,11/25/2020,99,"14815 DESSAU RD
PFLUGERVILLE, TX 78660",11833845,Routine Inspection
PF - Tree House Kids,78660,04/27/2021,99,"16051 DESSAU RD
PFLUGERVILLE, TX 78660
(30.43432, -97.6155)",12392387,Routine Inspection
St Francis School,78752,01/06/2022,97,"300 E HUNTLAND DR
AUSTIN, TX 78752
(30.3309, -97.71001)",2802238,Routine Inspection
K C Donuts,78745,04/20/2022,88,"8106 BRODIE LN
AUSTIN, TX 78745
(30.20186, -97.83811)",2801846,Routine Inspection
Star Stop 75,78723,10/25/2021,85,"5801 N IH
AUSTIN, TX 78723",11027894,Routine Inspection
Chuy's,78749,08/07/2020,91,"4301 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.222644, -97.839738)",10098616,Routine Inspection
East Side Market,78702,03/25/2022,71,"1208 E 11TH ST
AUSTIN, TX 78702
(30.268457, -97.727274)",10668551,Follow-Up Inspection
El Huarache Mexican Restaurant,78728,11/12/2020,83,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
(30.43596, -97.68401)",12094553,Routine Inspection
Sam's Club #8259 (Meat and Produce),78748,05/26/2020,95,"9900 S IH
AUSTIN, TX 78748",10626704,Routine Inspection
Taqueria Arandinas Botanero Sports Bar,78753,01/16/2020,79,"9616 N LAMAR BLVD
AUSTIN, TX 78753
(30.366401, -97.695129)",11655851,Routine Inspection
La Hacienda Market,78758,08/30/2022,89,"1812 PAYTON GIN RD
AUSTIN, TX 78758
(30.36628, -97.71722)",2804030,Routine Inspection
Hopfields,78705,05/27/2020,71,"3110 GUADALUPE ST
AUSTIN, TX 78705
(30.29845, -97.74088)",10665383,Routine Inspection
ABIA- Starbucks,78719,02/04/2020,93,"3600 PRESIDENTIAL BLVD
AUSTIN, TX 78719
(30.202592, -97.666956)",12186503,Routine Inspection
"Library, The",78701,06/16/2022,94,"407 E 6TH ST
AUSTIN, TX 78701
(30.267, -97.739004)",11492734,Routine Inspection
Shop 24,78701,01/13/2021,90,"213 E 6TH ST
AUSTIN, TX 78701
(30.267519, -97.740902)",2800797,Routine Inspection
LW - Torchy's Tacos,78734,09/18/2020,84,"1945 MEDICAL DR
LAKEWAY, TX 78734
(30.34587, -97.96881)",11598876,Routine Inspection
Marcelino's LLC.,78702,08/31/2021,90,"901 TILLERY ST
AUSTIN, TX 78702
(30.262639, -97.703767)",11708903,Routine Inspection
Lustre Pearl East,78702,06/21/2021,91,"114 LINDEN ST
AUSTIN, TX 78702
(30.252976, -97.71053)",11431732,Routine Inspection
Applebee's,78735,04/15/2020,99,"5010 W US 290 HWY
AUSTIN, TX 78735
(30.23492, -97.82157)",10870106,Routine Inspection
PF - Precious Moments LLC,78660,08/25/2022,96,"701 FM 685 RD
PFLUGERVILLE, TX 78660
(30.44198, -97.61043)",12394862,Routine Inspection
MN - El Pollo Rico #10,78653,09/09/2021,62,"11828 RING DR
MANOR, TX 78653
(30.348676, -97.542006)",11457812,Routine Inspection
Vandegrift High School,78750,04/23/2021,95,"9500 MC NEIL DR
AUSTIN, TX 78750
(30.39532, -97.82673)",10417414,Routine Inspection
7-Eleven Convenience Store # 36630B,78757,11/05/2021,87,"7844 BURNET RD
AUSTIN, TX 78757
(30.356026, -97.730948)",11848088,Routine Inspection
VV - Shack 512,78641,08/24/2021,73,"8714 LIME CREEK RD
VOLENTE, TX 78641
(30.461507, -97.913064)",12153451,Routine Inspection
Short Stop #2,78759,04/14/2020,89,"12784 N US 183 HWY
AUSTIN, TX 78759
(30.43357, -97.76909)",2800935,Routine Inspection
Golden Corral Buffet and Grill,78753,03/29/2022,95,"12509 N LAMAR BLVD
AUSTIN, TX 78753
(30.409119, -97.678034)",11442877,Routine Inspection
OOB BC - Simply Pho House,78738,02/22/2021,70,"12918 SHOPS PKWY
BEE CAVE, TX 78738
(30.30707, -97.94475)",11163304,Routine Inspection
Little Caesar's Pizza,78741,12/11/2020,87,"4410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.233177, -97.72152)",2800233,Routine Inspection
Randall's #2490-Bakery,78759,10/24/2019,97,"10900 RESEARCH BLVD
AUSTIN, TX 78759
(30.401922, -97.746124)",2801168,Routine Inspection
Chick-Fil-A,78753,08/09/2021,97,"12901 N IH
AUSTIN, TX 78753",2802498,Routine Inspection
Lake Austin Day Spa,78732,03/03/2022,92,"1705 S QUINLAN PARK RD
AUSTIN, TX 78732
(30.327467, -97.927038)",2801906,Routine Inspection
PF - Pizza Hut,78660,02/03/2021,98,"1713 FM
PFLUGERVILLE, TX 78660",12392494,Routine Inspection
Betos #2  Mexican Restaurant,78721,04/22/2020,90,"3306 OAK SPRINGS DR
AUSTIN, TX 78721
(30.273727, -97.697031)",11615391,Routine Inspection
Golden Corral #988,78745,02/07/2022,88,"7300 S IH
AUSTIN, TX 78745",11643065,Routine Inspection
Taco Shack III,78758,08/23/2022,86,"12439 METRIC BLVD
AUSTIN, TX 78758
(30.412376, -97.691071)",2801372,Routine Inspection
Metcalf BBQ,78736,08/19/2021,88,"8600 W US 290 HWY
AUSTIN, TX 78736
(30.2345, -97.91109)",12026154,Routine Inspection
Biryani & Co.,78759,11/22/2019,78,"11150 RESEARCH BLVD
AUSTIN, TX 78759
(30.407225, -97.745609)",11394723,Routine Inspection
Pho with US,78748,06/02/2022,54,"9900 S IH
AUSTIN, TX 78748",11813541,Routine Inspection
Pedernales Country Store,78669,08/05/2020,88,"910 S PACE BEND RD
BRIARCLIFF, TX 78669
(30.40525, -98.06217)",10359921,Routine Inspection
HEB  Deli & Bakery,78753,08/05/2021,93,"9414 N LAMAR BLVD
AUSTIN, TX 78753
(30.364266, -97.696481)",2800162,Routine Inspection
Kappa Delta Sorority,78705,09/10/2021,93,"2315 NUECES ST
AUSTIN, TX 78705
(30.28759, -97.74366)",2800405,Routine Inspection
"eSports Cave, The",78750,06/08/2022,100,"10700 ANDERSON MILL RD
AUSTIN, TX 78750
(30.44704, -97.81089)",12392735,Routine Inspection
East Side Market,78702,03/10/2022,61,"1208 E 11TH ST
AUSTIN, TX 78702
(30.268457, -97.727274)",10668551,Follow-Up Inspection
McBee Elementary,78758,03/25/2022,98,"1001 W BRAKER LN
AUSTIN, TX 78758
(30.38365, -97.69046)",2801523,Routine Inspection
Buttercup Chevron,78660,07/22/2021,87,"14815 DESSAU RD
PFLUGERVILLE, TX 78660",11348918,Routine Inspection
Dean's One Trick Pony,78701,05/23/2022,95,"111 E CESAR CHAVEZ ST
AUSTIN, TX 78701
(30.263243, -97.743998)",12087865,Routine Inspection
Galloway's Sandwich Shop,78702,10/31/2019,80,"1914 E 12TH ST
AUSTIN, TX 78702
(30.27386, -97.719363)",2801329,Routine Inspection
PF - Sprouting Star Children's Academy,78660,10/29/2020,96,"15913 WINDERMERE DR
PFLUGERVILLE, TX 78660
(30.4488, -97.64761)",12186576,Routine Inspection
DeSano Pizzeria Napoletana,78757,10/05/2021,96,"8000 BURNET RD
AUSTIN, TX 78757
(30.358444, -97.730231)",11615523,Routine Inspection
Austin Travis County Integral Care,78741,04/20/2020,99,"6600 E BEN WHITE BLVD
AUSTIN, TX 78741
(30.21364, -97.70842)",11749365,Routine Inspection
S & SM Inc.,78722,11/03/2021,95,"3735 N IH
AUSTIN, TX 78722",10106835,Routine Inspection
JD's Market,78660,02/23/2022,87,"14300 DESSAU RD
AUSTIN, TX 78660
(30.41492, -97.63321)",10435389,Routine Inspection
Patton Elementary School,78749,10/21/2020,97,"6001 WESTCREEK DR
AUSTIN, TX 78749
(30.232123, -97.846118)",2800332,Routine Inspection
Cedar International Academy II,78753,11/19/2021,95,"8416 N IH
AUSTIN, TX 78753",10118311,Routine Inspection
Homewood Suites Austin TechRidge,78753,07/16/2021,95,"13001 CENTER LAKE DR
AUSTIN, TX 78753
(30.408203, -97.667857)",11432993,Routine Inspection
PF - La Petite Academy,78660,04/27/2021,95,"204 S 10TH ST
PFLUGERVILLE, TX 78660
(30.44173, -97.628534)",12392707,Routine Inspection
Staybridge Suites,78753,12/22/2020,91,"13000 N IH
AUSTIN, TX 78753",11558121,Routine Inspection
Tokyo Gardens Catering,78750,05/05/2022,100,"12860 N US 183 HWY
AUSTIN, TX 78750
(30.43501, -97.77199)",10747724,Routine Inspection
Shakespeare's Pub,78701,12/09/2021,83,"314 E 6TH ST
AUSTIN, TX 78701
(30.267216, -97.739798)",2801169,Routine Inspection
Austin Y.M.B.L Sunshine Camps,78654,06/11/2020,100,"5001 SHAW DR
MARBLE FALLS, TX 78654
(30.49733, -98.11396)",11359811,Routine Inspection
Los Mangos Ice Cream,78741,04/26/2021,88,"4410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.233177, -97.72152)",11617653,Routine Inspection
7-Eleven,78741,03/15/2022,93,"1705 SOUTH LAKESHORE BLVD
AUSTIN, TX 78741
(30.24489, -97.72963)",10132234,Routine Inspection
Bluebonnet Food Mart,78704,09/21/2022,91,"1701 BLUEBONNET LN
AUSTIN, TX 78704
(30.254763, -97.772096)",10543229,Routine Inspection
Sazon,78704,03/25/2021,85,"1816 S LAMAR BLVD
AUSTIN, TX 78704
(30.249752, -97.766932)",2801208,Routine Inspection
7-Eleven Convenience Store #36267B,78748,08/02/2022,85,"525 W SLAUGHTER LN
AUSTIN, TX 78748
(30.172036, -97.799123)",12395458,Routine Inspection
China Steakhouse,78738,12/14/2021,86,"15511 W SH
BEE CAVE, TX 78738",12392920,Routine Inspection
Market Express,78653,11/25/2020,92,"13600 FM 973 SUITE 100 MANOR
TX 78653
(30.35823, -97.53326)",11632199,Routine Inspection
Spanish Oaks Lodge & Pool,78738,05/28/2021,93,"5717 KRAUSE LN
BEE CAVE, TX 78738
(30.28522, -97.94458)",10181259,Routine Inspection
Decker Middle School,78724,09/16/2021,92,"8104 DECKER LN
AUSTIN, TX 78724
(30.30749, -97.61749)",10189353,Routine Inspection
Fat Dragon,78759,11/16/2021,74,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433561, -97.77183)",12394343,Routine Inspection
Newton Collins Elementary,78744,04/06/2022,100,"7609 APOGEE BLVD
AUSTIN, TX 78744",11997193,Routine Inspection
Super China,78759,09/14/2021,70,"11657 RESEARCH BLVD
AUSTIN, TX 78759
(30.417595, -97.746156)",11649378,Routine Inspection
PF - Grand Stop Food Mart,78660,07/30/2021,93,"1401 GRAND AVENUE PKWY
PFLUGERVILLE, TX 78660
(30.456298, -97.652135)",12186581,Routine Inspection
Step In Grocery,78752,02/03/2020,81,"7309 CAMERON RD
AUSTIN, TX 78752
(30.328481, -97.690673)",2803597,Routine Inspection
Opal Divines Austin Grill,78704,11/17/2021,88,"2200 S IH
AUSTIN, TX 78704",11722566,Routine Inspection
J D's Conoco #2,78724,03/26/2021,88,"6575 DECKER LN
AUSTIN, TX 78724
(30.290246, -97.628597)",2801993,Routine Inspection
Avenue Food Mart,78660,06/14/2022,91,"1700 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.45631, -97.66074)",10165419,Routine Inspection
TCBY Frozen Yogurt,78749,05/27/2021,97,"5701 W SLAUGHTER LN
AUSTIN, TX 78749
(30.201082, -97.868511)",10805254,Routine Inspection
Taqueria Krystal,78660,08/17/2021,88,"14815 DESSAU RD
PFLUGERVILLE, TX 78660",11833845,Routine Inspection
LW - Lakeway's Speakeasy and Cigar Bar,78734,11/22/2019,90,"1310 S FM 620 RD
LAKEWAY, TX 78734",12181015,Routine Inspection
SV - Sunset Valley Elementary,78745,02/25/2020,99,"3000 JONES RD
SUNSET VALLEY, TX 78745
(30.227188, -97.8071)",2800490,Routine Inspection
Sweetgreen,78704,06/15/2022,99,"1007 S CONGRESS AVE
AUSTIN, TX 78704
(30.254545, -97.747855)",12393165,Routine Inspection
Victorina's House Wings & More,78758,11/09/2021,95,"9306 N LAMAR BLVD
AUSTIN, TX 78758
(30.3619, -97.6977)",12395150,Routine Inspection
Hong Kong Supermarket,78758,01/02/2020,91,"8557 RESEARCH BLVD
AUSTIN, TX 78758
(30.361033, -97.716672)",11700805,Routine Inspection
CoffeeShark,78730,04/02/2020,94,"7300 FM 2222 RD
AUSTIN, TX 78730
(30.3706, -97.8028)",11632299,Routine Inspection
Castle Grill,78701,02/16/2022,99,"607 W 3RD ST
AUSTIN, TX 78701
(30.266869, -97.749497)",12185727,Routine Inspection
Texas Republic Company,78744,12/27/2019,97,"5317 NUCKOLS CROSSING RD
AUSTIN, TX 78744
(30.192422, -97.739373)",12170844,Routine Inspection
Chili's Grill and Bar,78752,01/08/2020,91,"6619 N IH
AUSTIN, TX 78752",10007391,Routine Inspection
Potato Club,78613,07/05/2022,100,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.47186, -97.802769)",11647833,Follow-Up Inspection
CVS Pharmacy #7442,78753,10/14/2020,99,"11300 N LAMAR BLVD
AUSTIN, TX 78753
(30.382441, -97.686098)",2804009,Routine Inspection
Cannon Coffee,78745,12/03/2020,95,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202323, -97.804648)",12186358,Routine Inspection
Brodie Ranch Nursing and Rehabilitation Center,78748,11/24/2021,96,"2101 FRATE BARKER RD
AUSTIN, TX 78748
(30.14908, -97.84076)",12178229,Routine Inspection
Sims Elementary,78721,02/21/2020,91,"1203 SPRINGDALE RD
AUSTIN, TX 78721
(30.27943, -97.68679)",2800259,Routine Inspection
7-Eleven Convenience Store #35808H,78702,03/22/2021,84,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.259187, -97.69359)",10763641,Routine Inspection
PF - Costco Wholesale #1322/Food Court,78660,11/03/2020,100,"1901 KELLY LN
PFLUGERVILLE, TX 78660
(30.470323, -97.590124)",12392351,Routine Inspection
Sweet Briar CDC LLC,78745,11/19/2019,96,"205 SANDRA ST
AUSTIN, TX 78745
(30.20462, -97.77669)",11927026,Routine Inspection
OOB - CAVA Mezze Grill,78746,06/22/2020,90,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.273599, -97.799242)",11954625,Routine Inspection
Randall's #2475- Bakery,78731,11/19/2020,100,"5311 BALCONES DR
AUSTIN, TX 78731
(30.335796, -97.758323)",10307237,Routine Inspection
"Bon Aire, The",78757,11/08/2021,94,"9070 RESEARCH BLVD
AUSTIN, TX 78757
(30.37328, -97.72734)",12186319,Routine Inspection
Riojas Elementary,78660,08/19/2021,96,"3400 CRISPIN HALL LN
PFLUGERVILLE, TX 78660
(30.466348, -97.567706)",10470974,Routine Inspection
"El Rancho Supermarket #2 Seafood, Creamria, Meat",78723,08/20/2021,88,"6800 BERKMAN DR
AUSTIN, TX 78723
(30.32023, -97.689045)",11761897,Routine Inspection
Pekitas,78757,05/09/2022,87,"8762 RESEARCH BLVD
AUSTIN, TX 78757
(30.36571, -97.71847)",11526388,Routine Inspection
Taco Aranda,78748,08/11/2021,91,"12115 MANCHACA RD
AUSTIN, TX 78748
(30.14153, -97.833024)",11461607,Routine Inspection
68 Degrees,78703,03/12/2020,84,"2401 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277998, -97.772407)",11309651,Routine Inspection
Foodie's Corner 2,78705,11/24/2021,90,"2400 RIO GRANDE ST
AUSTIN, TX 78705
(30.28821, -97.744632)",11748576,Routine Inspection
LBJ High School,78724,04/06/2021,100,"7309 LAZY CREEK DR
AUSTIN, TX 78724
(30.314352, -97.657492)",2800199,Routine Inspection
Akins High School,78748,11/20/2019,98,"10701 S 1ST ST
AUSTIN, TX 78748
(30.150678, -97.802163)",2801448,Routine Inspection
RZN Enterprises Inc.,78757,08/09/2022,88,"1700 W ANDERSON LN
AUSTIN, TX 78757
(30.352668, -97.723662)",10234232,Routine Inspection
Starbucks Coffee  #6402,78727,06/25/2021,96,"1700 W PARMER LN
AUSTIN, TX 78727
(30.412511, -97.688908)",2801629,Routine Inspection
Sunrise Mini Mart,78757,03/03/2022,84,"1809 W ANDERSON LN
AUSTIN, TX 78757
(30.353455, -97.725327)",2803500,Routine Inspection
SO HA,78757,07/28/2022,71,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.34836, -97.71457)",11951102,Routine Inspection
Sap's Fine Thai Cuisine,78745,05/10/2022,74,"4514 WEST GATE BLVD
AUSTIN, TX 78745
(30.23146, -97.80126)",2803069,Routine Inspection
Oakwood BBQ,78753,12/10/2021,95,"307 E BRAKER LN
AUSTIN, TX 78753
(30.378182, -97.67936)",11634648,Routine Inspection
Family Grocery,78660,01/05/2022,92,"618 FM 685 RD
PFLUGERVILLE, TX 78660
(30.44229, -97.61024)",12392573,Routine Inspection
Tumble 22 Lake Austin LLC,78703,01/27/2021,82,"2304 LAKE AUSTIN BLVD
AUSTIN, TX 78703
(30.277683, -97.771857)",12393134,Routine Inspection
Gold's Gym Highland,78752,03/02/2021,96,"6001 MIDDLE FISKVILLE RD
AUSTIN, TX 78752
(30.32308, -97.7104)",11224224,Routine Inspection
Wendy's W115/8401,78758,03/10/2022,95,"1910 W BRAKER LN
AUSTIN, TX 78758
(30.39182, -97.706906)",11119229,Routine Inspection
Lavaca Teppan,78701,06/17/2020,88,"1712 LAVACA ST
AUSTIN, TX 78701
(30.27994, -97.74106)",10597492,Routine Inspection
Paramount Theatre,78701,08/05/2022,98,"713 CONGRESS AVE
AUSTIN, TX 78701
(30.269392, -97.742329)",2800149,Routine Inspection
Taqueria Arandas #3,78757,03/15/2021,83,"6534 BURNET RD
AUSTIN, TX 78757
(30.34151, -97.73919)",2800505,Routine Inspection
"Kebab Shop, The",78759,02/22/2021,98,"9761 GREAT HILLS TRL
AUSTIN, TX 78759
(30.39357, -97.75077)",12186011,Routine Inspection
PF - Teapioca Lounge,78660,09/10/2020,86,"1713 FM 685 RD
PFLUGERVILLE, TX 78660
(30.45467, -97.60279)",12186652,Routine Inspection
Pizza Hut,78745,07/08/2022,98,"1901 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202323, -97.804648)",2802765,Routine Inspection
Walgreens #15672,78741,10/02/2020,100,"1920 E RIVERSIDE DR
AUSTIN, TX 78741
(30.242031, -97.728362)",11243154,Routine Inspection
Casa Arandinas,78660,03/01/2021,76,"1700 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.45631, -97.66074)",11951793,Routine Inspection
RA Sushi,78701,10/25/2021,73,"117 W 4TH ST
AUSTIN, TX 78701
(30.266505, -97.744598)",11426421,Routine Inspection
Accent Food Services @ Arrive Logistics,78744,12/05/2019,100,"7701 METROPOLIS DR
AUSTIN, TX 78744
(30.20567, -97.6936)",12186035,Routine Inspection
MN - Double Dave's & Pizzaworks,78653,02/23/2022,82,"11828 RING DR
MANOR, TX 78653
(30.348676, -97.542006)",12060335,Routine Inspection
Man Pasand Supermarket,78717,09/07/2022,86,"13945 N US 183 HWY
AUSTIN, TX 78717
(30.47186, -97.7978)",11738497,Routine Inspection
Neighborhood Sushi,78704,06/22/2021,90,"1716 S CONGRESS AVE
AUSTIN, TX 78704
(30.246376, -97.750869)",12393054,Routine Inspection
Taco Bell #030114,78745,12/27/2019,96,"502 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.196399, -97.786069)",11066763,Routine Inspection
